CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction_Score,Card_Type,Point_Earned,County
15677217,705.0,France,Male,30,1,0.0,1,True,True,181300.32,False,False,5,SILVER,554.0,Paris
15747265,598.0,Germany,Female,27,10,171283.91,1,True,True,84136.12,False,False,5,GOLD,508.0,Hamburg
15713379,669.0,France,Male,26,4,0.0,2,True,True,197594.34,False,False,2,GOLD,829.0,Toulouse
15730433,580.0,Germany,Female,38,1,128218.47,1,True,False,125953.83,True,True,5,PLATINUM,951.0,Cologne
15693347,676.0,France,Female,32,5,0.0,2,True,True,75465.41,False,False,5,DIAMOND,862.0,Nice
15715465,714.0,Germany,Male,28,7,77776.39,1,True,False,177737.07,False,False,3,DIAMOND,264.0,Frankfurt
15680736,597.0,Germany,Female,72,6,124978.19,2,True,True,7144.46,False,False,2,PLATINUM,374.0,Frankfurt
15610765,559.0,France,Male,29,1,0.0,2,False,False,155639.76,False,False,1,DIAMOND,839.0,Toulouse
15650034,564.0,France,Female,28,1,0.0,1,True,True,162428.05,False,False,3,PLATINUM,434.0,Paris
15782468,850.0,Spain,Male,51,3,109799.55,2,True,True,12457.76,True,True,3,PLATINUM,974.0,Madrid
15685109,689.0,France,Male,39,7,0.0,2,False,False,14917.09,False,False,2,PLATINUM,680.0,Paris
15776233,758.0,Germany,Female,61,8,125397.21,1,True,False,182184.09,True,True,1,DIAMOND,538.0,Munich
15761141,604.0,Spain,Female,71,10,0.0,2,True,True,129984.2,False,False,1,GOLD,750.0,Bilbao
15781702,733.0,Germany,Male,38,9,111347.37,2,False,True,194872.97,False,False,2,GOLD,260.0,Berlin
15790235,778.0,Spain,Male,40,8,104291.41,2,True,True,117507.11,False,False,5,GOLD,998.0,Bilbao
15641416,732.0,Germany,Female,61,9,94867.18,2,True,True,157527.6,True,True,3,GOLD,507.0,Frankfurt
15775234,646.0,France,Male,24,8,0.0,2,False,False,92612.88,False,False,3,GOLD,239.0,Marseille
15659475,597.0,France,Female,33,6,135703.59,2,False,False,74850.84,False,False,3,SILVER,438.0,Toulouse
15642202,821.0,Germany,Female,37,5,106453.53,2,False,True,127413.0,False,False,5,GOLD,798.0,Berlin
15771417,640.0,France,Male,43,7,132412.38,1,False,False,69584.3,True,True,5,SILVER,320.0,Marseille
15585100,511.0,Germany,Female,40,9,124401.6,1,True,False,198814.24,True,True,1,DIAMOND,946.0,Cologne
15700487,805.0,France,Male,46,6,118022.06,3,True,False,162643.15,True,True,4,GOLD,719.0,Toulouse
15726589,540.0,Germany,Male,39,1,82531.11,1,True,False,114092.52,False,False,3,GOLD,361.0,Berlin
15747503,705.0,Spain,Male,44,0,184552.12,1,True,False,68860.3,True,True,3,DIAMOND,295.0,Bilbao
15595883,540.0,Germany,Male,39,4,127278.31,1,True,True,16150.34,False,False,3,DIAMOND,572.0,Hamburg
15663826,532.0,Spain,Female,66,3,0.0,1,True,True,115227.02,False,False,1,DIAMOND,955.0,Bilbao
15742820,535.0,France,Female,45,2,0.0,2,False,True,170621.55,False,False,4,GOLD,921.0,Nice
15624793,627.0,Germany,Male,23,5,184244.86,1,True,False,103099.22,False,False,2,SILVER,971.0,Hamburg
15597930,646.0,France,Male,52,8,59669.43,1,False,False,172495.81,True,True,3,SILVER,374.0,Toulouse
15665110,515.0,France,Female,25,7,79543.59,1,False,True,38772.82,False,False,2,DIAMOND,509.0,Lyon
15770719,697.0,France,Female,39,6,151553.19,1,True,True,44946.29,False,False,4,SILVER,221.0,Lyon
15731327,652.0,Germany,Male,27,2,166527.88,2,False,True,146007.7,False,False,1,SILVER,917.0,Munich
15576044,579.0,Germany,Male,28,6,150329.15,1,True,False,145558.42,False,False,2,PLATINUM,588.0,Munich
15775662,760.0,France,Male,43,8,121911.59,1,True,False,193312.33,False,False,3,SILVER,224.0,Marseille
15646817,769.0,France,Male,51,9,156773.78,2,True,False,40257.79,False,False,4,PLATINUM,401.0,Toulouse
15596060,498.0,Spain,Male,29,8,127864.26,1,True,True,46677.9,False,False,5,SILVER,404.0,Barcelona
15723299,774.0,France,Male,53,4,113709.28,1,True,True,153887.93,True,True,3,PLATINUM,616.0,Paris
15636982,705.0,Germany,Female,43,7,79974.55,1,True,True,103108.33,False,False,1,SILVER,475.0,Hamburg
15751175,648.0,France,Female,44,2,0.0,2,True,True,58652.23,False,False,5,DIAMOND,708.0,Toulouse
15618936,688.0,France,Female,51,5,0.0,1,True,False,91624.11,True,True,4,PLATINUM,320.0,Marseille
15787529,592.0,Spain,Male,38,0,0.0,1,True,False,65986.48,True,True,1,GOLD,354.0,Seville
15780128,705.0,France,Male,33,3,144427.96,2,True,False,113845.19,False,False,4,PLATINUM,357.0,Marseille
15615991,654.0,France,Male,42,7,99263.09,1,True,True,67607.9,False,False,3,SILVER,911.0,Toulouse
15757001,624.0,France,Female,32,2,79368.87,2,True,True,145471.94,False,False,1,SILVER,994.0,Paris
15595388,594.0,France,Female,30,10,0.0,2,True,True,124071.71,False,False,2,DIAMOND,757.0,Marseille
15699550,695.0,Spain,Female,34,9,0.0,2,True,True,67502.12,False,False,1,GOLD,774.0,Valencia
15581620,597.0,France,Male,28,2,0.0,3,True,True,78707.97,False,False,3,SILVER,793.0,Lyon
15600934,758.0,France,Female,52,7,125095.94,1,True,False,171189.83,True,True,2,PLATINUM,747.0,Toulouse
15738672,737.0,Germany,Female,40,2,162485.8,2,True,False,149381.32,False,False,2,SILVER,449.0,Frankfurt
15721307,694.0,Germany,Male,37,1,95668.82,2,True,False,100335.55,False,False,4,GOLD,468.0,Frankfurt
15619280,683.0,France,Male,25,4,0.0,2,True,False,152698.24,False,False,3,PLATINUM,637.0,Lyon
15768244,538.0,Spain,Female,30,8,0.0,2,True,True,41192.95,False,False,3,GOLD,495.0,Seville
15806837,669.0,France,Male,37,4,0.0,1,True,False,132540.33,False,False,5,PLATINUM,968.0,Paris
15643496,730.0,France,Female,34,5,74197.38,2,True,False,96875.52,False,False,4,PLATINUM,402.0,Lyon
15813916,622.0,France,Female,31,1,89688.94,1,True,True,152305.47,False,False,2,GOLD,588.0,Marseille
15626385,714.0,Spain,Female,33,10,103121.33,2,True,True,49672.01,False,False,4,PLATINUM,830.0,Madrid
15603582,569.0,Spain,Female,34,3,0.0,1,True,False,133997.53,False,False,1,PLATINUM,824.0,Seville
15764351,668.0,Germany,Female,59,5,120170.07,1,False,True,50454.8,False,False,3,DIAMOND,442.0,Munich
15667938,628.0,France,Male,32,9,149136.31,2,True,True,16402.11,False,False,3,GOLD,859.0,Nice
15576360,600.0,France,Male,40,1,141136.79,1,True,True,67803.83,False,False,5,SILVER,851.0,Toulouse
15628813,693.0,France,Female,43,4,152341.55,1,True,False,9241.78,False,False,5,SILVER,299.0,Marseille
15584190,704.0,France,Male,36,7,120026.98,2,False,True,100601.73,False,False,1,GOLD,348.0,Toulouse
15716449,527.0,Spain,Male,33,9,132168.28,1,False,False,98734.15,False,False,3,GOLD,399.0,Valencia
15759913,553.0,Germany,Male,43,6,85200.82,2,True,True,160574.09,False,False,5,PLATINUM,550.0,Cologne
15701555,575.0,Spain,Male,53,1,84903.33,2,False,True,26015.8,False,False,3,GOLD,899.0,Bilbao
15758482,626.0,France,Female,32,0,0.0,2,False,False,187172.54,False,False,4,GOLD,479.0,Lyon
15758171,582.0,France,Male,20,4,0.0,1,True,True,55763.66,False,False,5,SILVER,249.0,Marseille
15680346,683.0,Spain,Male,40,8,0.0,1,True,False,75848.22,False,False,4,PLATINUM,221.0,Valencia
15649124,850.0,France,Male,30,9,121535.18,1,False,False,40313.47,False,False,1,GOLD,531.0,Nice
15812917,653.0,Spain,Male,35,6,116662.96,2,True,True,23864.21,False,False,2,DIAMOND,262.0,Barcelona
15768455,679.0,France,Male,60,8,0.0,2,True,True,51380.9,False,False,4,SILVER,797.0,Toulouse
15703059,549.0,Germany,Female,49,6,124829.16,1,False,True,93551.36,False,False,3,DIAMOND,411.0,Munich
15646196,850.0,Spain,Female,36,2,155180.56,2,False,False,169415.54,False,False,2,DIAMOND,419.0,Barcelona
15585451,558.0,Germany,Female,32,1,108262.87,1,True,True,6935.31,False,False,3,PLATINUM,259.0,Cologne
15714057,528.0,Spain,Male,40,4,0.0,2,True,False,25399.7,False,False,3,GOLD,345.0,Valencia
15748473,801.0,France,Male,38,5,0.0,2,True,False,66256.27,False,False,3,PLATINUM,940.0,Marseille
15785782,513.0,Spain,Male,48,2,0.0,1,True,True,114709.13,True,True,3,SILVER,497.0,Seville
15693233,666.0,Germany,Male,38,6,99812.88,2,True,True,158357.97,False,False,2,PLATINUM,671.0,Frankfurt
15757521,606.0,France,Male,35,2,132164.26,1,False,True,164815.59,False,False,3,GOLD,331.0,Lyon
15812513,599.0,Germany,Male,45,10,103583.05,1,True,False,132127.69,True,True,2,SILVER,376.0,Munich
15674950,544.0,Germany,Male,39,4,142406.43,2,True,False,146637.45,False,False,1,PLATINUM,581.0,Cologne
15678572,529.0,Spain,Male,38,7,99842.5,2,True,False,90256.06,True,True,4,DIAMOND,220.0,Valencia
15713608,850.0,France,Female,41,5,0.0,2,True,True,34827.43,False,False,2,GOLD,914.0,Toulouse
15579262,497.0,France,Male,41,9,0.0,1,False,False,22074.48,False,False,1,PLATINUM,1000.0,Marseille
15610426,764.0,France,Female,39,5,81042.42,1,False,True,109805.17,False,False,4,DIAMOND,225.0,Paris
15776454,603.0,France,Female,48,5,0.0,1,True,False,100478.6,True,True,2,PLATINUM,709.0,Nice
15771483,609.0,France,Male,40,6,0.0,2,True,True,97416.34,False,False,1,DIAMOND,717.0,Lyon
15648489,487.0,France,Male,53,4,199689.49,1,True,True,24207.86,True,True,1,SILVER,726.0,Nice
15646609,748.0,France,Male,33,1,142645.43,1,False,False,69132.66,False,False,5,GOLD,848.0,Nice
15693203,710.0,Spain,Female,75,5,0.0,2,True,True,9376.89,False,False,1,GOLD,857.0,Barcelona
15813067,432.0,Germany,Female,45,3,110219.14,1,True,False,43046.7,True,True,5,GOLD,946.0,Frankfurt
15769829,534.0,Spain,Male,51,3,0.0,2,False,True,20856.31,False,False,5,GOLD,253.0,Madrid
15662434,607.0,France,Male,25,3,0.0,2,False,False,187048.72,False,False,3,DIAMOND,624.0,Toulouse
15773503,551.0,Spain,Male,32,4,0.0,2,True,False,53420.53,False,False,3,DIAMOND,921.0,Barcelona
15705890,674.0,France,Male,45,7,142072.02,1,True,False,37013.29,False,False,2,GOLD,710.0,Toulouse
15711398,525.0,France,Female,25,6,0.0,2,True,False,89566.64,False,False,5,DIAMOND,476.0,Marseille
15752375,645.0,Germany,Male,33,8,149564.61,1,False,False,149913.84,False,False,1,PLATINUM,256.0,Berlin
15659175,755.0,France,Female,43,9,0.0,2,True,False,18066.69,False,False,3,DIAMOND,690.0,Toulouse
15597033,708.0,Germany,Male,37,8,153366.13,1,True,True,26912.34,False,False,2,DIAMOND,682.0,Cologne
15590228,715.0,France,Male,21,6,76467.16,1,True,True,173511.72,False,False,4,GOLD,995.0,Lyon
15631848,727.0,France,Female,26,9,121508.28,1,True,True,146785.44,False,False,1,PLATINUM,253.0,Marseille
15654211,559.0,Spain,Female,27,1,0.0,1,False,True,1050.33,False,False,5,DIAMOND,658.0,Barcelona
15707968,545.0,Spain,Male,36,8,73211.12,2,True,False,89587.34,True,True,3,PLATINUM,472.0,Valencia
15594084,524.0,France,Male,22,9,0.0,2,True,False,74405.34,False,False,5,SILVER,992.0,Lyon
15651093,707.0,France,Female,55,1,0.0,2,False,True,54409.48,False,False,5,GOLD,709.0,Toulouse
15798824,671.0,Spain,Male,38,0,92674.94,2,True,False,3647.57,False,False,4,SILVER,759.0,Seville
15671591,439.0,Spain,Male,52,3,96196.24,4,True,False,198874.52,True,True,1,GOLD,397.0,Madrid
15707189,667.0,Germany,Female,36,1,114391.62,1,True,True,53412.54,False,False,5,SILVER,874.0,Cologne
15733581,831.0,Germany,Male,32,9,80262.66,1,True,False,194867.78,False,False,4,GOLD,590.0,Frankfurt
15641640,545.0,Spain,Female,33,7,173331.52,1,True,False,150452.88,False,False,4,DIAMOND,716.0,Seville
15585284,604.0,Spain,Female,35,7,147285.52,1,True,True,57807.05,False,False,5,PLATINUM,1000.0,Bilbao
15617866,657.0,Spain,Male,67,5,119785.47,2,True,True,107534.32,False,False,1,PLATINUM,876.0,Seville
15667751,487.0,Spain,Female,36,1,140137.15,1,True,False,194073.33,False,False,2,DIAMOND,677.0,Bilbao
15669411,750.0,Germany,Female,52,6,107467.56,1,True,False,126233.18,True,True,5,DIAMOND,644.0,Frankfurt
15789425,694.0,Germany,Female,37,8,98218.04,2,True,False,182354.46,True,True,3,GOLD,964.0,Cologne
15570943,711.0,Germany,Female,35,2,133607.75,1,True,True,120586.32,False,False,2,DIAMOND,352.0,Frankfurt
15685829,551.0,France,Male,37,3,0.0,2,True,True,50578.4,False,False,1,PLATINUM,936.0,Paris
15721917,559.0,France,Female,38,8,95139.41,1,True,True,86575.46,False,False,4,PLATINUM,286.0,Marseille
15776047,620.0,France,Female,29,3,0.0,2,False,True,153392.28,False,False,3,SILVER,475.0,Nice
15716024,660.0,Spain,Male,42,5,0.0,2,True,False,115509.59,False,False,5,SILVER,491.0,Bilbao
15675328,449.0,France,Female,37,6,0.0,2,True,False,82176.48,False,False,5,DIAMOND,599.0,Paris
15604314,703.0,Germany,Female,26,1,97331.19,1,True,False,63717.49,False,False,5,DIAMOND,425.0,Berlin
15658339,795.0,Germany,Male,37,2,139265.63,2,True,True,198745.94,False,False,1,PLATINUM,504.0,Hamburg
15630402,594.0,France,Female,31,9,0.0,1,False,True,5719.11,False,False,5,GOLD,365.0,Marseille
15689616,586.0,Spain,Male,34,5,168094.01,1,False,False,20058.61,False,False,3,GOLD,287.0,Barcelona
15774224,613.0,Germany,Female,30,5,131563.88,2,True,False,170638.98,False,False,2,GOLD,583.0,Frankfurt
15701291,601.0,France,Male,44,3,0.0,2,True,False,30607.11,False,False,4,SILVER,319.0,Paris
15719606,657.0,France,Male,50,9,0.0,2,False,False,37171.46,False,False,4,GOLD,971.0,Nice
15644119,531.0,France,Male,31,3,0.0,1,True,True,42589.33,False,False,1,DIAMOND,241.0,Toulouse
15646859,621.0,Germany,Male,47,7,107363.29,1,True,True,66799.28,False,False,5,DIAMOND,801.0,Munich
15606836,782.0,France,Female,33,2,94493.03,1,False,True,101866.39,False,False,3,PLATINUM,324.0,Toulouse
15664150,528.0,Germany,Female,29,9,170214.23,2,True,False,49284.0,False,False,3,GOLD,940.0,Berlin
15624510,696.0,France,Male,52,6,139781.06,1,True,False,27445.4,True,True,3,DIAMOND,457.0,Paris
15810944,586.0,France,Female,35,7,0.0,2,True,False,70760.69,False,False,4,PLATINUM,481.0,Paris
15668575,626.0,Spain,Female,26,8,148610.41,3,False,True,104502.02,True,True,5,PLATINUM,410.0,Valencia
15603246,498.0,France,Male,73,2,170241.7,2,True,True,165407.96,False,False,2,GOLD,539.0,Lyon
15804002,691.0,France,Female,33,1,128306.83,1,True,True,113580.79,False,False,2,PLATINUM,459.0,Nice
15728773,568.0,France,Female,47,7,0.0,2,True,True,45978.39,False,False,2,GOLD,845.0,Nice
15598044,715.0,France,Female,35,3,0.0,1,True,True,152012.36,False,False,4,GOLD,917.0,Nice
15694829,680.0,Germany,Male,32,7,175454.0,1,False,True,77349.92,False,False,2,PLATINUM,772.0,Frankfurt
15600575,802.0,Spain,Male,41,6,0.0,2,True,False,47322.05,False,False,2,DIAMOND,340.0,Bilbao
15727311,539.0,France,Female,22,0,100885.93,2,True,True,38772.65,False,False,5,GOLD,725.0,Lyon
15570769,494.0,France,Male,69,9,93320.8,1,True,True,24489.44,False,False,2,SILVER,366.0,Toulouse
15606274,594.0,Germany,Male,38,6,63176.44,2,True,True,14466.08,False,False,4,GOLD,890.0,Munich
15746139,596.0,France,Male,33,2,139451.67,1,False,False,63142.12,False,False,4,PLATINUM,640.0,Toulouse
15704987,649.0,France,Female,52,8,49113.75,1,True,False,41858.43,False,False,1,SILVER,673.0,Toulouse
15628972,699.0,Germany,Male,32,1,123906.22,3,True,True,127443.82,True,True,1,SILVER,896.0,Frankfurt
15697686,787.0,France,Female,40,6,0.0,2,True,True,84151.98,False,False,3,SILVER,598.0,Nice
15733883,604.0,France,Male,28,7,0.0,2,False,False,58595.64,False,False,3,SILVER,223.0,Lyon
15617482,489.0,Germany,Female,52,1,131441.51,1,True,False,37240.11,True,True,4,GOLD,980.0,Munich
15704583,651.0,France,Male,56,2,0.0,1,True,False,114522.68,True,True,4,GOLD,327.0,Paris
15621083,698.0,France,Male,57,6,136325.48,2,True,True,72549.27,True,True,2,DIAMOND,687.0,Toulouse
15649487,578.0,Germany,Female,38,4,113150.44,2,True,False,176712.59,True,True,4,GOLD,502.0,Berlin
15736760,538.0,Spain,Female,42,9,0.0,1,False,False,152855.96,False,False,4,SILVER,641.0,Valencia
15714658,696.0,France,Female,33,4,0.0,2,True,True,73371.65,False,False,3,PLATINUM,348.0,Toulouse
15599081,507.0,Germany,Female,46,8,102785.16,1,True,True,70323.68,False,False,1,GOLD,633.0,Berlin
15705113,685.0,Spain,Male,34,6,83264.28,1,False,False,9663.28,False,False,5,GOLD,449.0,Madrid
15631159,705.0,Germany,Male,41,4,72252.64,2,True,True,142514.66,False,False,2,GOLD,710.0,Hamburg
15792818,499.0,Germany,Female,29,6,148051.52,1,True,False,118623.94,False,False,4,PLATINUM,662.0,Munich
15633531,717.0,France,Female,76,9,138489.66,1,True,True,68400.14,False,False,2,GOLD,860.0,Marseille
15744529,510.0,France,Male,63,8,0.0,2,True,True,115291.86,False,False,2,SILVER,960.0,Marseille
15669656,632.0,France,Male,32,6,111589.33,1,True,True,170382.99,False,False,4,DIAMOND,782.0,Toulouse
15581198,668.0,Germany,Female,39,0,122104.79,1,True,False,112946.67,True,True,5,DIAMOND,749.0,Hamburg
15729054,744.0,Germany,Male,32,4,96106.83,1,True,True,79812.77,False,False,5,DIAMOND,520.0,Frankfurt
15573452,663.0,Germany,Male,42,7,115930.87,1,True,False,19862.78,False,False,4,DIAMOND,809.0,Cologne
15776733,638.0,Germany,Female,37,7,124513.66,2,True,False,158610.89,False,False,4,PLATINUM,705.0,Munich
15724858,688.0,France,Female,54,9,0.0,1,True,False,191212.63,True,True,5,GOLD,746.0,Toulouse
15713144,588.0,Spain,Male,46,8,0.0,1,True,False,61931.21,False,False,5,GOLD,950.0,Madrid
15690188,631.0,France,Male,33,7,0.0,1,True,True,58043.02,True,True,2,SILVER,715.0,Toulouse
15689425,687.0,Spain,Male,35,8,100988.39,2,True,False,22247.27,False,False,2,SILVER,594.0,Seville
15671766,599.0,France,Male,44,10,118577.24,1,True,True,31448.52,False,False,2,SILVER,785.0,Marseille
15782806,718.0,Spain,Male,28,6,0.0,2,True,False,146875.86,False,False,4,DIAMOND,319.0,Madrid
15764419,730.0,France,Male,27,5,0.0,2,True,True,116081.93,False,False,3,GOLD,480.0,Marseille
15591915,533.0,France,Female,39,2,0.0,1,False,True,73669.94,True,True,2,GOLD,285.0,Paris
15772798,711.0,Spain,Female,28,5,0.0,2,True,True,93959.96,False,False,3,DIAMOND,979.0,Madrid
15792008,555.0,Spain,Female,26,9,0.0,2,False,True,158918.03,False,False,3,SILVER,554.0,Madrid
15715541,850.0,France,Female,42,9,113311.11,1,True,True,198193.75,False,False,1,SILVER,988.0,Marseille
15639277,678.0,France,Female,41,9,0.0,1,False,False,13160.03,False,False,5,DIAMOND,911.0,Paris
15798850,576.0,France,Male,32,7,0.0,2,True,False,4660.91,False,False,5,PLATINUM,722.0,Lyon
15776348,835.0,Germany,Male,20,4,124365.42,1,False,False,180197.74,True,True,3,GOLD,812.0,Hamburg
15727696,592.0,France,Male,42,1,147249.29,2,True,True,63023.02,False,False,2,GOLD,638.0,Nice
15793813,774.0,France,Male,36,7,103688.19,1,False,True,118971.74,False,False,1,SILVER,275.0,Lyon
15694395,620.0,France,Female,29,1,138740.24,2,False,False,154700.61,False,False,2,SILVER,271.0,Nice
15764195,519.0,Spain,Male,39,4,111900.14,1,True,True,97577.17,False,False,2,PLATINUM,377.0,Barcelona
15744919,734.0,Spain,Female,37,0,152760.24,1,True,True,48990.5,False,False,4,DIAMOND,763.0,Valencia
15671655,763.0,Germany,Male,31,7,143966.3,2,True,True,140262.96,True,True,4,DIAMOND,647.0,Frankfurt
15654901,733.0,France,Male,51,10,141556.96,1,True,False,130189.53,False,False,3,SILVER,800.0,Toulouse
15649136,650.0,France,Female,43,6,0.0,2,True,True,16301.91,False,False,1,GOLD,489.0,Toulouse
15775562,538.0,France,Female,33,5,0.0,2,True,False,126962.41,False,False,3,DIAMOND,290.0,Lyon
15807481,577.0,France,Female,46,1,0.0,1,True,True,158750.53,False,False,4,SILVER,800.0,Toulouse
15642885,792.0,France,Male,30,8,0.0,2,True,False,199644.2,False,False,5,SILVER,630.0,Lyon
15789109,686.0,France,Female,41,10,0.0,1,True,True,144272.71,True,True,5,GOLD,875.0,Lyon
15814004,589.0,France,Male,29,2,0.0,2,False,True,98320.27,False,False,5,DIAMOND,885.0,Toulouse
15673619,530.0,France,Male,25,9,162560.32,1,True,False,64129.03,False,False,5,SILVER,451.0,Toulouse
15595135,778.0,Germany,Female,29,7,123229.46,1,True,False,181221.09,False,False,3,PLATINUM,977.0,Berlin
15583681,616.0,Spain,Male,31,7,76665.71,2,True,True,163809.08,False,False,3,GOLD,468.0,Bilbao
15605000,550.0,France,Male,38,9,140278.99,3,True,True,171457.06,True,True,5,GOLD,230.0,Lyon
15718071,655.0,France,Female,51,3,0.0,2,False,True,15801.02,False,False,1,SILVER,629.0,Toulouse
15679760,721.0,France,Male,46,1,115764.32,2,False,False,102950.79,False,False,3,DIAMOND,804.0,Nice
15654574,499.0,Germany,Male,36,5,131142.53,2,True,False,174918.46,False,False,5,PLATINUM,941.0,Cologne
15577178,511.0,France,Male,45,5,68375.27,1,True,False,193160.25,True,True,1,DIAMOND,351.0,Toulouse
15595324,579.0,Germany,Female,39,5,117833.3,3,False,False,5831.0,True,True,3,GOLD,778.0,Berlin
15756932,696.0,Spain,Female,36,7,0.0,2,True,True,82298.59,False,False,3,PLATINUM,291.0,Barcelona
15726358,681.0,France,Male,34,7,0.0,2,False,False,130686.59,False,False,4,DIAMOND,742.0,Lyon
15595228,815.0,France,Male,45,7,0.0,1,False,True,52885.23,True,True,5,SILVER,666.0,Marseille
15782530,681.0,Spain,Male,30,2,111093.01,1,True,False,68985.99,False,False,5,PLATINUM,691.0,Madrid
15592877,641.0,Spain,Male,42,9,132657.55,1,True,False,35367.19,False,False,3,GOLD,351.0,Bilbao
15651983,591.0,France,Female,56,9,128882.49,1,True,True,196241.94,True,True,2,DIAMOND,658.0,Paris
15746737,565.0,Germany,Male,59,9,69129.59,1,True,True,170705.53,False,False,5,PLATINUM,558.0,Frankfurt
15774179,487.0,France,Male,37,6,0.0,2,True,True,126477.41,False,False,2,SILVER,701.0,Lyon
15667265,729.0,France,Male,39,4,121404.64,1,True,True,159618.17,False,False,3,GOLD,797.0,Marseille
15655123,505.0,Spain,Female,45,9,131355.3,3,True,False,195395.33,True,True,2,PLATINUM,661.0,Valencia
15595917,580.0,France,Female,35,1,102097.33,1,False,True,168285.85,False,False,4,DIAMOND,778.0,Lyon
15668385,642.0,France,Male,40,1,154863.15,1,True,True,138052.51,False,False,4,SILVER,716.0,Toulouse
15709476,850.0,Spain,Female,41,3,99945.93,2,True,False,71179.31,False,False,2,GOLD,252.0,Madrid
15711218,616.0,Germany,Male,39,2,121704.32,2,True,False,55556.3,False,False,4,PLATINUM,346.0,Munich
15798659,526.0,Spain,Female,43,3,0.0,2,True,False,31705.19,False,False,5,PLATINUM,989.0,Seville
15663939,523.0,Germany,Male,35,8,138782.76,1,True,True,186118.93,False,False,4,DIAMOND,249.0,Frankfurt
15694946,663.0,France,Male,35,9,0.0,2,True,True,195580.28,False,False,2,DIAMOND,569.0,Marseille
15631912,840.0,France,Male,30,8,136291.71,1,True,False,54113.38,False,False,3,PLATINUM,938.0,Nice
15768816,570.0,Germany,Male,42,0,107856.57,2,True,False,127528.84,False,False,3,PLATINUM,628.0,Cologne
15682268,676.0,Germany,Female,26,1,108348.66,1,False,False,60231.74,True,True,4,SILVER,244.0,Frankfurt
15684801,689.0,France,Male,47,1,93871.95,3,True,False,156878.42,True,True,4,DIAMOND,334.0,Toulouse
15636428,703.0,Spain,Female,45,1,0.0,1,True,False,182784.11,True,True,2,SILVER,919.0,Bilbao
15809823,491.0,Germany,Male,19,2,125860.2,1,False,False,129690.5,False,False,2,SILVER,894.0,Berlin
15699284,584.0,France,Male,49,8,172713.44,1,True,False,113860.81,False,False,2,DIAMOND,475.0,Marseille
15786993,810.0,France,Female,51,5,0.0,2,False,True,184524.74,False,False,1,DIAMOND,527.0,Marseille
15709441,745.0,Spain,Female,59,8,0.0,1,True,True,36124.98,False,False,2,DIAMOND,949.0,Seville
15710257,625.0,France,Female,39,3,130786.92,1,False,True,121316.07,False,False,2,DIAMOND,650.0,Nice
15582492,535.0,France,Female,29,2,112367.34,1,True,False,185630.76,False,False,2,PLATINUM,989.0,Lyon
15575694,729.0,Spain,Female,45,7,91091.06,2,True,False,71133.12,False,False,1,PLATINUM,632.0,Valencia
15756820,655.0,France,Female,26,7,106198.5,1,False,True,32020.42,False,False,3,DIAMOND,961.0,Nice
15766289,751.0,France,Male,47,5,142669.93,2,True,False,162760.96,False,False,3,PLATINUM,627.0,Nice
15593014,525.0,France,Male,33,1,112833.35,1,False,True,175178.56,False,False,3,PLATINUM,590.0,Paris
15584545,532.0,France,Female,40,5,0.0,2,False,True,177099.71,False,False,4,DIAMOND,712.0,Lyon
15675949,696.0,Spain,Female,43,4,0.0,2,True,True,66406.37,False,False,4,DIAMOND,678.0,Valencia
15672091,786.0,Germany,Female,32,2,104336.43,2,False,False,59559.81,False,False,3,GOLD,240.0,Berlin
15801658,580.0,France,Male,55,6,104305.74,1,False,True,175750.21,False,False,5,GOLD,432.0,Lyon
15706185,596.0,Germany,Male,47,5,140187.1,2,True,True,174311.3,False,False,1,PLATINUM,281.0,Munich
15789863,683.0,France,Male,39,4,0.0,2,True,False,171716.81,False,False,2,GOLD,913.0,Paris
15720943,747.0,France,Female,45,1,114959.12,1,True,False,189362.39,True,True,1,DIAMOND,727.0,Lyon
15697997,602.0,France,Male,33,5,164704.38,1,False,True,180716.1,True,True,1,SILVER,342.0,Marseille
15665416,779.0,France,Male,62,10,119096.55,1,False,True,116977.89,False,False,1,GOLD,644.0,Lyon
15660200,551.0,France,Male,31,1,0.0,2,True,True,185105.44,False,False,4,SILVER,275.0,Nice
15619653,666.0,France,Male,47,2,0.0,1,True,False,35046.97,True,True,4,GOLD,354.0,Toulouse
15773447,526.0,Spain,Male,30,8,0.0,1,True,False,36251.0,False,False,3,DIAMOND,268.0,Seville
15739160,849.0,France,Female,41,9,115465.28,1,True,False,103174.5,False,False,3,GOLD,623.0,Nice
15689237,471.0,France,Female,27,4,0.0,2,True,False,122642.09,False,False,4,PLATINUM,346.0,Lyon
15679297,628.0,Spain,Male,43,3,184926.61,1,True,False,122937.57,False,False,4,GOLD,642.0,Bilbao
15591433,674.0,Germany,Male,43,8,85957.88,2,True,False,8757.39,False,False,4,GOLD,840.0,Cologne
15642725,797.0,France,Male,32,10,114084.6,1,False,True,125782.29,False,False,1,SILVER,543.0,Toulouse
15701962,590.0,Spain,Female,29,2,166930.76,2,True,False,122487.73,False,False,3,SILVER,768.0,Barcelona
15811613,588.0,France,Female,27,8,0.0,1,True,False,20066.38,False,False,5,DIAMOND,367.0,Toulouse
15741049,577.0,France,Male,29,7,0.0,2,True,True,55473.15,False,False,5,GOLD,488.0,Nice
