CustomerId,Geography,County
15716449,Spain,Valencia
15759913,Germany,Cologne
15701555,Spain,Bilbao
15758482,France,Lyon
15758171,France,Marseille
15680346,Spain,Valencia
15649124,France,Nice
15812917,Spain,Barcelona
15768455,France,Toulouse
15703059,Germany,Munich
15646196,Spain,Barcelona
15585451,Germany,Cologne
15714057,Spain,Valencia
15748473,France,Marseille
15785782,Spain,Seville
15693233,Germany,Frankfurt
15757521,France,Lyon
15812513,Germany,Munich
15674950,Germany,Cologne
15678572,Spain,Valencia
15713608,France,Toulouse
15579262,France,Marseille
15610426,France,Paris
15776454,France,Nice
15771483,France,Lyon
15648489,France,Nice
15646609,France,Nice
15693203,Spain,Barcelona
15813067,Germany,Frankfurt
15769829,Spain,Madrid
15662434,France,Toulouse
15773503,Spain,Barcelona
15705890,France,Toulouse
15711398,France,Marseille
15752375,Germany,Berlin
15659175,France,Toulouse
15597033,Germany,Cologne
15590228,France,Lyon
15631848,France,Marseille
15654211,Spain,Barcelona
15707968,Spain,Valencia
15594084,France,Lyon
15651093,France,Toulouse
15798824,Spain,Seville
15671591,Spain,Madrid
15707189,Germany,Cologne
15733581,Germany,Frankfurt
15641640,Spain,Seville
15585284,Spain,Bilbao
15617866,Spain,Seville
15667751,Spain,Bilbao
15669411,Germany,Frankfurt
15789425,Germany,Cologne
15570943,Germany,Frankfurt
15685829,France,Paris
15721917,France,Marseille
15776047,France,Nice
15716024,Spain,Bilbao
15675328,France,Paris
15604314,Germany,Berlin
15658339,Germany,Hamburg
15630402,France,Marseille
15689616,Spain,Barcelona
15774224,Germany,Frankfurt
15701291,France,Paris
15719606,France,Nice
15644119,France,Toulouse
15646859,Germany,Munich
15606836,France,Toulouse
15664150,Germany,Berlin
15624510,France,Paris
15810944,France,Paris
15668575,Spain,Valencia
15603246,France,Lyon
15804002,France,Nice
15728773,France,Nice
15598044,France,Nice
15694829,Germany,Frankfurt
15600575,Spain,Bilbao
15727311,France,Lyon
15570769,France,Toulouse
15606274,Germany,Munich
15746139,France,Toulouse
15704987,France,Toulouse
15628972,Germany,Frankfurt
15697686,France,Nice
15733883,France,Lyon
15617482,Germany,Munich
15704583,France,Paris
15621083,France,Toulouse
15649487,Germany,Berlin
15736760,Spain,Valencia
15714658,France,Toulouse
15599081,Germany,Berlin
15705113,Spain,Madrid
15631159,Germany,Hamburg
15792818,Germany,Munich
15633531,France,Marseille
15744529,France,Marseille
15669656,France,Toulouse
15581198,Germany,Hamburg
15729054,Germany,Frankfurt
15573452,Germany,Cologne
15776733,Germany,Munich
15724858,France,Toulouse
15713144,Spain,Madrid
15690188,France,Toulouse
15689425,Spain,Seville
15671766,France,Marseille
15782806,Spain,Madrid
15764419,France,Marseille
15591915,France,Paris
15772798,Spain,Madrid
15792008,Spain,Madrid
15715541,France,Marseille
15639277,France,Paris
15798850,France,Lyon
15776348,Germany,Hamburg
15727696,France,Nice
15793813,France,Lyon
15694395,France,Nice
15764195,Spain,Barcelona
15744919,Spain,Valencia
15671655,Germany,Frankfurt
15654901,France,Toulouse
15649136,France,Toulouse
15775562,France,Lyon
15807481,France,Toulouse
15642885,France,Lyon
15789109,France,Lyon
15814004,France,Toulouse
15673619,France,Toulouse
15595135,Germany,Berlin
15583681,Spain,Bilbao
15605000,France,Lyon
15718071,France,Toulouse
15679760,France,Nice
15654574,Germany,Cologne
15577178,France,Toulouse
15595324,Germany,Berlin
15756932,Spain,Barcelona
15726358,France,Lyon
15595228,France,Marseille
15782530,Spain,Madrid
15592877,Spain,Bilbao
15651983,France,Paris
15746737,Germany,Frankfurt
15774179,France,Lyon
15667265,France,Marseille
15655123,Spain,Valencia
15595917,France,Lyon
15668385,France,Toulouse
15709476,Spain,Madrid
15711218,Germany,Munich
15798659,Spain,Seville
15663939,Germany,Frankfurt
15694946,France,Marseille
15631912,France,Nice
15768816,Germany,Cologne
15682268,Germany,Frankfurt
15684801,France,Toulouse
15636428,Spain,Bilbao
15809823,Germany,Berlin
15699284,France,Marseille
15786993,France,Marseille
15709441,Spain,Seville
15710257,France,Nice
15582492,France,Lyon
15575694,Spain,Valencia
15756820,France,Nice
15766289,France,Nice
15593014,France,Paris
15584545,France,Lyon
15675949,Spain,Valencia
15672091,Germany,Berlin
15801658,France,Lyon
15706185,Germany,Munich
15789863,France,Paris
15720943,France,Lyon
15697997,France,Marseille
15665416,France,Lyon
15660200,France,Nice
15619653,France,Toulouse
15773447,Spain,Seville
15739160,France,Nice
15689237,France,Lyon
15679297,Spain,Bilbao
15591433,Germany,Cologne
15642725,France,Toulouse
15701962,Spain,Barcelona
15811613,France,Toulouse
15741049,France,Nice
15724423,France,Lyon
15574305,France,Nice
15678168,Spain,Barcelona
15697020,France,Toulouse
15610801,Germany,Munich
15745232,France,Lyon
15722758,France,Lyon
15792102,France,Marseille
15675185,Germany,Cologne
15801247,Spain,Bilbao
15725660,France,Paris
15638963,France,Marseille
15800061,Spain,Madrid
15578006,France,Toulouse
15668504,France,Lyon
15687491,Germany,Hamburg
15610403,France,Toulouse
15741094,France,Nice
15807909,France,Nice
15666141,Spain,Seville
15617134,France,Toulouse
15783029,France,Toulouse
15622833,Germany,Cologne
15746422,France,Toulouse
15750839,Spain,Seville
15749130,Germany,Hamburg
15779862,Germany,Berlin
15767871,Spain,Bilbao
15679651,Spain,Madrid
15576219,France,Lyon
15699247,France,Marseille
15619087,France,Paris
15605327,France,Marseille
15610140,France,Lyon
15791174,Spain,Bilbao
15602373,France,Marseille
15762605,France,Lyon
15598840,France,Toulouse
15744279,Spain,Bilbao
15670619,France,Toulouse
15599533,France,Nice
15757837,Germany,Frankfurt
15697574,France,Paris
15578738,France,Nice
15762228,Spain,Madrid
15614827,France,Marseille
15789815,France,Nice
15579781,Germany,Munich
15587013,France,Nice
15570932,France,Paris
15794661,Spain,Seville
15581654,France,Nice
15644296,France,Lyon
15614420,Germany,Cologne
15609653,Germany,Berlin
15594577,France,Lyon
15584114,Germany,Munich
15673367,Germany,Berlin
15685576,Spain,Seville
15774727,Germany,Munich
15694288,Spain,Valencia
15603319,France,Paris
15759066,France,Toulouse
15814816,France,Paris
15724402,France,Lyon
15571059,France,Lyon
15674206,France,Nice
15715160,France,Marseille
15730448,Germany,Frankfurt
15662067,France,Toulouse
15779581,Spain,Barcelona
15662901,France,Nice
15689751,France,Lyon
15667742,Spain,Barcelona
15738448,Germany,Hamburg
15680243,France,Paris
15745083,Germany,Frankfurt
15708228,Germany,Munich
15628523,France,Nice
15708196,Spain,Valencia
15735549,Germany,Frankfurt
15809347,Germany,Frankfurt
15660866,France,Lyon
15766609,France,Marseille
15654230,Germany,Munich
15794566,France,Marseille
15800890,France,Nice
15697424,Spain,Valencia
15724536,Spain,Bilbao
15735878,Germany,Berlin
15707596,Germany,Hamburg
15657163,Germany,Cologne
15622478,France,Paris
15779529,France,Marseille
15636023,France,Lyon
15582066,France,Lyon
15666675,France,Lyon
15732987,Spain,Barcelona
15789432,France,Marseille
15663161,Germany,Hamburg
15694879,Spain,Seville
15593715,Germany,Cologne
15575002,France,Lyon
15622171,France,Nice
15795224,France,Marseille
15685346,Spain,Seville
15691808,France,Toulouse
15721007,Germany,Cologne
15794253,Spain,Madrid
15694453,Germany,Berlin
15813113,Spain,Seville
15614187,Germany,Frankfurt
15619407,France,Marseille
15646227,France,Marseille
15660541,France,Toulouse
15753874,France,Toulouse
15617877,France,Marseille
15772073,France,Nice
15701537,France,Paris
15736228,France,Paris
15780572,Spain,Seville
15769596,Germany,Munich
15586996,France,Paris
15722061,Germany,Frankfurt
15638003,Spain,Seville
15775590,Germany,Hamburg
15730688,France,Toulouse
15753102,Spain,Barcelona
15810075,France,Toulouse
15723373,Spain,Valencia
15795298,Germany,Munich
15584320,France,Marseille
15724161,France,Marseille
15750056,France,Nice
15609637,France,Nice
15794493,Spain,Barcelona
15569641,Germany,Frankfurt
15815236,Spain,Seville
15811177,France,Marseille
15680587,France,Paris
15672821,France,Paris
15767681,Spain,Madrid
15600379,Spain,Seville
15801336,Germany,Berlin
15721592,France,Paris
15581282,France,Lyon
15746203,Germany,Cologne
15583137,France,Toulouse
15680752,France,Paris
15688172,Spain,Seville
15791373,Germany,Hamburg
15589449,France,Lyon
15692819,Germany,Munich
15727467,France,Lyon
15734312,Spain,Valencia
15764604,France,Paris
15613014,Germany,Munich
15759684,France,Marseille
15609669,France,Paris
15685536,France,Marseille
15750447,France,Lyon
15663249,Spain,Madrid
15638646,France,Toulouse
15734161,France,Marseille
15631070,Germany,Hamburg
15761950,Germany,Cologne
15649668,Germany,Berlin
15713912,Spain,Madrid
15586757,France,Paris
15596522,France,Lyon
15625395,France,Toulouse
15760570,France,Paris
15566689,Spain,Barcelona
15725794,France,Nice
15673539,France,Lyon
15705298,Germany,Frankfurt
15675791,France,Toulouse
15747043,Spain,Madrid
15736397,France,Paris
15678201,France,Marseille
15720745,Spain,Madrid
15637593,France,Toulouse
15598070,France,Lyon
15787550,France,Toulouse
15603942,Germany,Berlin
15733973,France,Lyon
15596761,Germany,Cologne
15652400,Spain,Madrid
15717893,Germany,Berlin
15622585,France,Paris
15733964,Spain,Valencia
15753861,Germany,Munich
15747097,France,Marseille
15594762,Spain,Barcelona
15667417,France,Toulouse
15684861,France,Lyon
15742204,Germany,Hamburg
15623502,Spain,Madrid
15774872,France,Nice
15611191,Germany,Frankfurt
15674331,Germany,Berlin
15619465,Spain,Bilbao
15575247,France,Lyon
15695679,Spain,Seville
15713463,Germany,Munich
15785170,Germany,Hamburg
15796351,Germany,Hamburg
15639576,France,Toulouse
15693264,France,Nice
15589715,France,Toulouse
15769902,France,Lyon
15587177,France,Paris
15814553,France,Paris
15601550,Spain,Barcelona
15664907,France,Paris
15612465,Spain,Bilbao
15810800,Spain,Seville
15665760,Spain,Valencia
15588080,France,Toulouse
15776844,Spain,Valencia
15717560,France,Lyon
15629739,Germany,Hamburg
15729908,France,Marseille
15716781,France,Paris
15646936,Germany,Hamburg
15768151,Germany,Frankfurt
15579212,France,Nice
15721835,Spain,Bilbao
15800515,France,Nice
15591279,France,Marseille
15587419,France,Paris
15750335,Germany,Munich
15699619,France,Lyon
15606472,France,Nice
15778368,Germany,Frankfurt
15671387,France,Nice
15573926,Spain,Barcelona
15709183,France,Toulouse
15577514,Germany,Munich
15778830,France,Paris
15768072,Spain,Barcelona
15768293,France,Toulouse
15654456,Germany,Cologne
15807525,France,Paris
15574372,France,Lyon
15671249,France,Toulouse
15779744,Spain,Bilbao
15624755,Germany,Berlin
15611430,France,Nice
15774744,Germany,Berlin
15629885,France,Marseille
15708791,Spain,Valencia
15793890,France,Lyon
15646091,Spain,Seville
15596984,France,Nice
15800215,France,Toulouse
15577806,Germany,Munich
15749381,France,Nice
15683758,France,Lyon
15670615,Spain,Seville
15715622,France,Paris
15707634,France,Paris
15806901,France,Nice
15775335,Germany,Berlin
15724150,France,Paris
15627220,Germany,Munich
15672330,France,Lyon
15668521,France,Paris
15807837,France,Paris
15592570,Spain,Seville
15748589,France,Nice
15635893,France,Marseille
15757632,France,Nice
15691863,France,Toulouse
15706071,Germany,Cologne
15654296,Spain,Seville
15755018,Germany,Berlin
15594041,Spain,Bilbao
15670587,Germany,Frankfurt
15724527,France,Nice
15801904,Germany,Hamburg
15658195,France,Marseille
15630113,Spain,Madrid
15784320,France,Marseille
15676513,Germany,Berlin
15574072,France,Nice
15633854,France,Lyon
15618566,France,Lyon
15733014,France,Nice
15753343,France,Marseille
15746076,Spain,Seville
15608226,Spain,Bilbao
15605684,France,Paris
15638988,France,Marseille
15628767,Spain,Seville
15737977,France,Lyon
15758116,France,Paris
15575119,France,Lyon
15625126,France,Paris
15567114,France,Toulouse
15672242,France,Paris
15681327,France,Toulouse
15802585,France,Nice
15740630,Spain,Bilbao
15815420,Spain,Madrid
15711468,France,Marseille
15799626,Germany,Hamburg
15659325,Spain,Madrid
15651352,France,Paris
15684925,France,Lyon
15657439,France,Paris
15574122,France,Lyon
15720508,France,Toulouse
15599078,Germany,Munich
15702300,France,Nice
15660735,Spain,Bilbao
15671390,Spain,Valencia
15647385,Spain,Barcelona
15739223,Spain,Valencia
15631305,Spain,Barcelona
15809263,Germany,Munich
15640866,France,Paris
15775663,Germany,Berlin
15631800,France,Marseille
15654292,Germany,Cologne
15648320,France,Marseille
15726747,France,Nice
15694510,France,Paris
15572291,France,Marseille
15603465,Germany,Frankfurt
15685628,Spain,Madrid
15792729,Germany,Cologne
15767414,France,Toulouse
15568044,France,Nice
15751333,France,Marseille
15623062,Germany,Berlin
15713621,Germany,Cologne
15670668,Germany,Frankfurt
15750638,Germany,Hamburg
15747878,Spain,Valencia
15726796,France,Lyon
15754952,Germany,Munich
15652192,France,Paris
15681924,Germany,Frankfurt
15763544,France,Paris
15764431,Spain,Barcelona
15684010,Germany,Frankfurt
15648881,Germany,Berlin
15733303,France,Paris
15643294,France,Paris
15749905,Spain,Barcelona
15625175,Germany,Berlin
15643967,France,Toulouse
15578251,France,Marseille
15772573,Spain,Seville
15733234,France,Lyon
15721582,Germany,Hamburg
15628219,Germany,Berlin
15571302,Germany,Frankfurt
15637178,Spain,Seville
15601184,Spain,Barcelona
15629511,France,Marseille
15570629,Germany,Hamburg
15665766,Germany,Cologne
15693732,France,Marseille
15765982,France,Marseille
15582016,Spain,Madrid
15798024,Germany,Frankfurt
15588622,Germany,Munich
15724863,Spain,Madrid
15618213,France,Nice
15780411,France,Paris
15725429,Germany,Hamburg
15600626,France,Lyon
15668460,France,Nice
15576263,France,Paris
15720354,France,Toulouse
15691624,France,Paris
15793196,France,Toulouse
15633352,France,Marseille
15750874,France,Marseille
15588923,France,Marseille
15715745,France,Paris
15611800,France,Nice
15576928,France,Toulouse
15793693,France,Paris
15581252,Spain,Valencia
15797760,France,Lyon
15790564,Germany,Munich
15593736,Germany,Frankfurt
15595937,Germany,Munich
15815628,France,Nice
15782802,Germany,Hamburg
15627412,France,Toulouse
15734609,France,Marseille
15710689,Spain,Bilbao
15565806,France,Toulouse
15815530,France,Lyon
15632272,France,Nice
15684103,France,Lyon
15654519,France,Lyon
15767722,France,Paris
15654346,Germany,Cologne
15660147,Spain,Madrid
15814998,Spain,Barcelona
15802207,Germany,Frankfurt
15658668,Spain,Valencia
15715079,France,Paris
15570360,France,Marseille
15674678,Germany,Berlin
15780925,France,Toulouse
15688193,France,Marseille
15778219,France,Paris
15696514,Germany,Hamburg
15712303,France,Nice
15719090,Germany,Hamburg
15735632,France,Toulouse
15619436,France,Toulouse
15722404,France,Paris
15662063,France,Lyon
15745605,France,Marseille
15636658,France,Paris
15784130,Germany,Berlin
15606755,Spain,Barcelona
15801699,Spain,Bilbao
15784097,Germany,Cologne
15764654,France,Marseille
15612092,Germany,Cologne
15610903,Spain,Madrid
15705777,Germany,Frankfurt
15661936,France,Paris
15700864,France,Nice
15722965,France,Lyon
15737521,Germany,Cologne
15814465,France,Paris
15580988,France,Nice
15789974,France,Nice
15713370,Spain,Madrid
15748673,France,Toulouse
15754919,France,Lyon
15641662,Germany,Hamburg
15813422,Spain,Valencia
15713596,France,Marseille
15791216,Germany,Munich
15689031,Spain,Seville
15763704,Germany,Munich
15631339,France,Marseille
15771509,Germany,Cologne
15769586,France,Marseille
15656096,Spain,Barcelona
15585280,France,Paris
15743582,France,Lyon
15761692,France,Lyon
15627840,France,Nice
15778861,Spain,Madrid
15770554,France,Lyon
15806956,Spain,Madrid
15701908,Spain,Barcelona
15736990,France,Toulouse
15743714,France,Toulouse
15807993,Germany,Munich
15644686,Spain,Seville
15677377,Spain,Madrid
15626412,Spain,Bilbao
15643679,Germany,Munich
15728456,France,Lyon
15630661,Spain,Seville
15734044,France,Marseille
15705001,Spain,Seville
15809817,Spain,Valencia
15809137,France,Paris
15751593,Germany,Berlin
15626491,France,Lyon
15765461,Spain,Valencia
15568120,France,Nice
15787161,Germany,Berlin
15812324,France,Lyon
15588944,France,Marseille
15694253,France,Lyon
15759566,France,Paris
15675675,France,Lyon
15802060,Germany,Munich
15660505,Germany,Cologne
15782630,France,Nice
15700710,France,Paris
15742834,France,Marseille
15806511,Spain,Valencia
15608166,France,Lyon
15614230,France,Paris
15729958,France,Toulouse
15800814,France,Toulouse
15674727,France,Nice
15657779,Spain,Bilbao
15801395,France,Lyon
15757911,Spain,Madrid
15665340,Spain,Seville
15787151,France,Paris
15757821,Spain,Barcelona
15600688,France,Paris
15594878,Spain,Madrid
15569248,France,Paris
15812706,Spain,Barcelona
15645045,France,Lyon
15766746,France,Lyon
15700383,France,Toulouse
15632551,Germany,Munich
15795129,France,Paris
15650545,France,Nice
15612769,France,Nice
15710853,France,Marseille
15623712,Spain,Madrid
15653251,France,Paris
15755077,Germany,Berlin
15808557,France,Lyon
15614687,Germany,Cologne
15626882,Spain,Barcelona
15748034,France,Paris
15632324,France,Marseille
15761023,Germany,Berlin
15761453,France,Paris
15646726,France,Toulouse
15637169,Spain,Madrid
15636024,Spain,Barcelona
15801218,France,Nice
15642655,Spain,Seville
15690130,France,Toulouse
15653753,Spain,Seville
15641359,Spain,Madrid
15776827,Germany,Cologne
15647725,France,Toulouse
15648455,Germany,Hamburg
15580629,France,Marseille
15730161,France,Lyon
15626612,Spain,Barcelona
15662865,Spain,Valencia
15629094,France,Marseille
15651823,France,Toulouse
15594827,France,Lyon
15786392,France,Paris
15727353,France,Nice
15733777,France,Nice
15614302,Germany,Frankfurt
15723263,Germany,Hamburg
15687270,Spain,Valencia
15803121,France,Toulouse
15598700,Spain,Seville
15741875,Spain,Bilbao
15631709,Spain,Seville
15672970,Spain,Madrid
15761670,France,Paris
15706005,France,Marseille
15790336,Germany,Cologne
15754267,Germany,Hamburg
15791988,France,Toulouse
15683375,France,Lyon
15625151,France,Nice
15635285,France,Lyon
15574296,France,Nice
15711618,Germany,Berlin
15670943,Germany,Cologne
15634359,Germany,Munich
15586629,France,Toulouse
15588461,France,Nice
15773221,Spain,Seville
15664227,Germany,Munich
15741745,France,Nice
15652626,France,Nice
15599410,France,Marseille
15571958,Spain,Seville
15785406,France,Marseille
15687884,France,Lyon
15621685,France,Paris
15628886,Spain,Valencia
15699325,Germany,Frankfurt
15578369,Germany,Hamburg
15654156,Germany,Berlin
15707199,France,Marseille
15671630,Germany,Berlin
15632079,Germany,Cologne
15767921,France,Nice
15573599,France,Marseille
15747208,France,Nice
15582762,Spain,Barcelona
15772528,France,Lyon
15755798,France,Paris
15788683,Germany,Hamburg
15616922,France,Lyon
15771855,France,Marseille
15601873,France,Nice
15657868,Germany,Berlin
15711716,France,Lyon
15734246,France,Nice
15792151,Spain,Seville
15770159,Germany,Munich
15747649,Germany,Hamburg
15639357,France,Lyon
15738907,France,Lyon
15663446,Germany,Frankfurt
15750867,Germany,Munich
15715939,France,Marseille
15763806,France,Nice
15637993,France,Paris
15720338,Spain,Valencia
15627162,Germany,Frankfurt
15596710,France,Nice
15781678,Spain,Barcelona
15634968,Germany,Frankfurt
15609475,Spain,Barcelona
15573319,Germany,Cologne
15738291,France,Nice
15782456,France,Marseille
15794841,Spain,Barcelona
15684696,Spain,Seville
15629846,Germany,Berlin
15674442,France,Paris
15571689,France,Paris
15730469,Spain,Barcelona
15809320,Spain,Bilbao
15684367,Spain,Barcelona
15793049,Germany,Berlin
15603665,Germany,Frankfurt
15613623,Spain,Seville
15569572,France,Paris
15698791,France,Marseille
15626233,France,Nice
15607263,France,Lyon
15610900,France,Lyon
15624775,France,Marseille
15691703,France,Lyon
15745355,France,Marseille
15724955,France,Paris
15628999,France,Paris
15654341,France,Lyon
15744240,Germany,Frankfurt
15632365,Germany,Hamburg
15729689,Germany,Berlin
15759284,France,Nice
15602124,France,Marseille
15661903,France,Paris
15664668,France,Marseille
15736431,Spain,Seville
15748639,Germany,Frankfurt
15628123,France,Paris
15602731,France,Marseille
15794137,Germany,Munich
15748696,France,Marseille
15725068,Spain,Barcelona
15807340,Germany,Hamburg
15586133,Germany,Cologne
15576185,France,Toulouse
15660809,France,Marseille
15616666,Germany,Hamburg
15706904,France,Nice
15606915,France,Nice
15749693,France,Marseille
15791743,France,Lyon
15796480,France,Nice
15790442,Spain,Barcelona
15609458,France,Toulouse
15593897,Spain,Valencia
15604576,Spain,Valencia
15666270,France,Lyon
15572626,Spain,Barcelona
15727197,France,Paris
15714006,France,Nice
15642137,Spain,Seville
15665327,France,Nice
15626806,France,Paris
15662578,Germany,Hamburg
15790829,France,Nice
15654959,Spain,Valencia
15760244,France,Nice
15715394,Spain,Barcelona
15722246,France,Nice
15609704,France,Paris
15757628,France,Toulouse
15633586,France,Lyon
15565796,Germany,Munich
15717935,France,Paris
15577700,France,Lyon
15747345,France,Marseille
15678317,France,Marseille
15698335,France,Lyon
15768451,Germany,Berlin
15753213,France,Marseille
15769645,France,Toulouse
15657565,Spain,Madrid
15620323,Spain,Valencia
15679983,France,Lyon
15812616,France,Lyon
15601796,France,Paris
15729489,Germany,Munich
15613216,Spain,Valencia
15657937,Germany,Berlin
15815428,France,Paris
15640409,Germany,Berlin
15699492,Germany,Cologne
15623536,Germany,Cologne
15707551,France,Toulouse
15577999,France,Lyon
15788775,Germany,Cologne
15758362,France,Toulouse
15807961,France,Toulouse
15710978,Germany,Munich
15703541,Germany,Frankfurt
15626474,France,Toulouse
15608344,Germany,Berlin
15768367,France,Toulouse
15806210,Spain,Bilbao
15697702,Spain,Barcelona
15689152,Spain,Barcelona
15568573,Germany,Cologne
15689598,France,Paris
15713374,Germany,Berlin
15679733,Germany,Munich
15759274,France,Paris
15607748,Germany,Munich
15607577,Spain,Valencia
15813697,Germany,Berlin
15801125,France,Paris
15777855,France,Marseille
15635396,Germany,Hamburg
15698031,Germany,Cologne
15678944,Germany,Hamburg
15718507,Germany,Berlin
15808334,Germany,Frankfurt
15804709,Germany,Berlin
15645835,France,Marseille
15738166,France,Nice
15675360,France,Nice
15793042,France,Toulouse
15630106,Spain,Madrid
15810385,Spain,Seville
15578211,France,Lyon
15572792,Spain,Bilbao
15620030,France,Toulouse
15783541,France,Lyon
15679284,Spain,Madrid
15582910,France,Paris
15688337,France,Marseille
15734970,Spain,Barcelona
15759140,France,Lyon
15643042,Germany,Cologne
15773868,Germany,Frankfurt
15615820,France,Nice
15730273,France,Marseille
15724890,Spain,Valencia
15765952,France,Marseille
15685920,Spain,Barcelona
15663263,France,Paris
15568953,France,Paris
15643361,Germany,Cologne
15699486,Spain,Bilbao
15747854,France,Nice
15691785,France,Toulouse
15709004,Germany,Hamburg
15652218,France,Paris
15697127,France,Marseille
15658486,Spain,Madrid
15694160,France,Toulouse
15685290,Germany,Berlin
15701042,Germany,Munich
15680449,Germany,Frankfurt
15599860,Spain,Seville
15723169,France,Lyon
15803842,Germany,Berlin
15728224,Germany,Berlin
15644174,Germany,Hamburg
15707110,Germany,Hamburg
15765415,Spain,Valencia
15756751,Spain,Madrid
15795151,France,Toulouse
15632859,France,Paris
15584037,Germany,Munich
15621409,France,Toulouse
15581102,France,Toulouse
15578096,France,Toulouse
15669887,France,Marseille
15621834,Spain,Madrid
15655341,Spain,Bilbao
15685314,France,Toulouse
15653997,Spain,Barcelona
15629551,Germany,Munich
15651264,Germany,Cologne
15760825,France,Marseille
15597394,Spain,Barcelona
15740383,Spain,Seville
15670562,France,Paris
15698117,Germany,Munich
15694805,Spain,Seville
15746802,France,Toulouse
15589428,France,Marseille
15790267,France,Lyon
15665402,Spain,Valencia
15642093,France,Nice
15666181,France,Paris
15602554,France,Lyon
15724251,Germany,Berlin
15740147,France,Paris
15718289,Germany,Munich
15763148,France,Nice
15685245,Spain,Seville
15626985,France,Nice
15585823,France,Lyon
15728167,France,Nice
15762928,Spain,Madrid
15751774,France,Toulouse
15654733,Germany,Frankfurt
15809777,Germany,Cologne
15744200,France,Nice
15720713,France,Toulouse
15695356,France,Nice
15653315,Spain,Barcelona
15604792,Germany,Cologne
15704819,Spain,Valencia
15670859,Germany,Berlin
15602797,Spain,Seville
15662533,Spain,Madrid
15778154,Germany,Frankfurt
15806230,Germany,Frankfurt
15662884,Germany,Frankfurt
15750778,France,Nice
15717185,France,Nice
15677804,Spain,Barcelona
15568915,France,Paris
15736495,France,Toulouse
15737354,France,Lyon
15667889,France,Lyon
15577831,Germany,Hamburg
15729836,Spain,Barcelona
15775293,France,Lyon
15697597,France,Paris
15639669,France,Toulouse
15631392,Germany,Berlin
15580935,Germany,Cologne
15590344,Germany,Hamburg
15653306,Germany,Hamburg
15805025,France,Nice
15658449,France,Marseille
15694450,France,Marseille
15605666,France,Paris
15615126,France,Paris
15726588,Spain,Seville
15645095,France,Nice
15808960,Germany,Cologne
15729435,France,Nice
15656840,France,Marseille
15659149,France,Marseille
15585490,France,Nice
15674929,France,Toulouse
15746341,France,Paris
15662091,Spain,Bilbao
15620123,France,Nice
15616240,Spain,Bilbao
15624186,Germany,Cologne
15605036,Spain,Madrid
15805151,Germany,Cologne
15753847,Spain,Barcelona
15653222,Germany,Hamburg
15757541,France,Nice
15726945,France,Nice
15794276,France,Nice
15568328,France,Paris
15604355,France,Paris
15735788,France,Nice
15618255,Germany,Berlin
15720941,Germany,Munich
15769110,France,Nice
15576094,France,Marseille
15756150,France,Toulouse
15719579,Germany,Munich
15748854,Germany,Cologne
15612455,Germany,Cologne
15664802,France,Nice
15735687,Spain,Bilbao
15664734,Germany,Cologne
15767894,France,Paris
15666884,Germany,Hamburg
15750156,Germany,Munich
15751120,France,Toulouse
15575748,France,Lyon
15714610,Spain,Bilbao
15720305,Spain,Bilbao
15678129,Spain,Seville
15566633,Germany,Berlin
15680436,France,Toulouse
15674343,France,Marseille
15658890,Germany,Hamburg
15599004,Spain,Madrid
15726487,France,Toulouse
15698716,France,Marseille
15710527,France,Marseille
15655590,Spain,Madrid
15732266,Germany,Munich
15669326,France,Marseille
15672246,Germany,Munich
15620276,Spain,Valencia
15640258,France,Toulouse
15740283,France,Paris
15759717,Spain,Barcelona
15620268,Germany,Hamburg
15743871,France,Marseille
15614491,France,Toulouse
15595047,France,Marseille
15732334,France,Marseille
15701206,Spain,Seville
15581280,Germany,Frankfurt
15651943,Spain,Madrid
15609545,France,Lyon
15658548,Germany,Cologne
15626008,Germany,Hamburg
15774133,France,Toulouse
15763798,France,Toulouse
15758013,France,Nice
15705765,Spain,Valencia
15648362,Germany,Berlin
15761102,Spain,Bilbao
15610165,France,Lyon
15723717,Germany,Berlin
15654611,Germany,Munich
15659736,Germany,Frankfurt
15603170,France,Toulouse
15786167,Spain,Barcelona
15671915,France,Nice
15794792,France,Nice
15652789,Spain,Madrid
15739168,France,Lyon
15719950,France,Lyon
15743818,Spain,Barcelona
15717937,Germany,Berlin
15602841,Spain,Barcelona
15619972,France,Paris
15796114,France,Toulouse
15633546,Spain,Madrid
15758755,France,Marseille
15695168,France,Lyon
15754342,Germany,Munich
15756610,Germany,Munich
15640917,France,Toulouse
15663164,Germany,Frankfurt
15616811,France,Toulouse
15610781,France,Paris
15600911,France,Paris
15629603,France,Lyon
15714981,France,Marseille
15775892,Spain,Seville
15782778,France,Nice
15786643,France,Toulouse
15595657,Germany,Hamburg
15743673,Spain,Seville
15634310,France,Nice
15790809,Spain,Bilbao
15668695,France,Marseille
15669281,Spain,Valencia
15621031,Spain,Barcelona
15720071,France,Marseille
15792180,Germany,Berlin
15813894,Spain,Valencia
15669490,Germany,Berlin
15783030,France,Toulouse
15695792,France,Paris
15575676,France,Lyon
15627665,France,Nice
15814092,France,Lyon
15695225,Spain,Barcelona
15615091,France,Lyon
15794345,Spain,Barcelona
15726484,France,Marseille
15650442,Germany,Cologne
15714256,France,Nice
15778752,France,Paris
15601659,Germany,Berlin
15602811,Germany,Cologne
15779414,Spain,Barcelona
15763097,Spain,Barcelona
15633666,Spain,Bilbao
15718789,France,Paris
15690620,France,Lyon
